00,20250401,PO2000000620
01,20250331,"Acquired - Purchases - MasterCard Comm",1.06,CAD,PROCESSING,356280498,0.0001,10643.29,CAD,20250402,E Exempt,E  ,0,0,0,51,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",48.06,CAD,ASSESSMENT,356280498,0,6985.36,CAD,20250402,E Exempt,E  ,0,0,0,8,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",139.71,CAD,INTERCHANGE,356280498,0,6985.36,CAD,20250402,E Exempt,E  ,0,0,0,8,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",0.7,CAD,PROCESSING,356280498,0.0001,6985.36,CAD,20250402,E Exempt,E  ,0,0,0,8,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Refunds - Visa Debit Per",0.01,CAD,ASSESSMENT,356280498,0,-57,CAD,20250402,E Exempt,E  ,0,0,0,1,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Refunds - Visa Debit Per",-0.11,CAD,INTERCHANGE,356280498,0,-57,CAD,20250402,E Exempt,E  ,0,0,0,1,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",77.59,CAD,ASSESSMENT,356280498,0,59535.31,CAD,20250402,E Exempt,E  ,0,0,0,29,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",1190.83,CAD,INTERCHANGE,356280498,0,59535.31,CAD,20250402,E Exempt,E  ,0,0,0,29,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",5.95,CAD,PROCESSING,356280498,0.0001,59535.31,CAD,20250402,E Exempt,E  ,0,0,0,29,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",0.13,CAD,ASSESSMENT,356280498,0,23502.15,CAD,20250402,E Exempt,E  ,0,0,0,17,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",470.04,CAD,INTERCHANGE,356280498,0,23502.15,CAD,20250402,E Exempt,E  ,0,0,0,17,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",2.35,CAD,PROCESSING,356280498,0.0001,23502.15,CAD,20250402,E Exempt,E  ,0,0,0,17,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",8.43,CAD,ASSESSMENT,356280498,0,1389,CAD,20250402,E Exempt,E  ,0,0,0,1,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",27.78,CAD,INTERCHANGE,356280498,0,1389,CAD,20250402,E Exempt,E  ,0,0,0,1,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",0.14,CAD,PROCESSING,356280498,0.0001,1389,CAD,20250402,E Exempt,E  ,0,0,0,1,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",52.9,CAD,ASSESSMENT,356280498,0,10470.28,CAD,20250402,E Exempt,E  ,0,0,0,39,PO2000065063,PO3028682263,WPAATLYHDP
